GameID,Temp,DewPoint,Visiability,Humidity,WindSpeed,WindDir,Pressure,Fog,Precipitation,Condition,Rain,Snow,WindChill,HeatIndex
1884,51.1,41,10,68,5.8,SW,30.15,0,-9999,Overcast,0,0,-999,-9999
28,64,60.1,9,87,8.1,NNE,29.97,0,0.04,Overcast,0,0,-999,-9999
49,57.9,41,10,53,12.7,West,30,0,-9999,Mostly Cloudy,0,0,-999,-9999
106,51.1,34,10,52,5.8,South,30.19,0,-9999,Mostly Cloudy,0,0,-999,-9999
118,70,55,10,59,12.7,South,30.03,0,-9999,Scattered Clouds,0,0,-999,-9999
159,46.9,43,8,86,4.6,East,30.17,0,-9999,Mostly Cloudy,0,0,-999,-9999
180,35.1,21,10,57,10.4,SSW,30.19,0,-9999,Overcast,0,0,27.4,-9999
196,36,30.9,10,82,0,North,29.95,0,-9999,Overcast,0,0,-999,-9999
240,19.9,10,10,65,11.5,NNW,30.3,0,-9999,Clear,0,0,7.9,-9999
249,79,48.9,10,35,9.2,West,30.04,0,-9999,Partly Cloudy,0,0,-999,-9999
288,52,46.9,10,83,4.6,South,29.86,0,-9999,Mostly Cloudy,0,0,-999,-9999
324,64,27,10,25,3.5,Variable,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
336,71.1,54,10,55,15,SW,29.7,0,-9999,Mostly Cloudy,0,0,-999,-9999
376,46,30.9,10,56,18.4,SW,29.86,0,-9999,Mostly Cloudy,0,0,38.8,-9999
408,37.9,30,10,73,11.5,SE,30.12,0,-9999,Scattered Clouds,0,0,30.5,-9999
434,19.9,12.9,8,74,29.9,North,29.81,0,0,Light Snow,0,1,1.3,-9999
467,30,24.1,10,79,12.7,North,30.27,0,-9999,Overcast,0,0,20,-9999
487,81,59,10,47,8.1,West,29.98,0,-9999,Mostly Cloudy,0,0,-999,81.3
524,63,53.1,10,70,9.2,SSE,29.83,0,-9999,Mostly Cloudy,0,0,-999,-9999
534,62.1,33.1,10,34,4.6,WNW,30.22,0,-9999,Scattered Clouds,0,0,-999,-9999
569,52,34,10,50,10.4,West,29.84,0,-9999,Clear,0,0,-999,-9999
619,66,33.1,10,29,20.7,West,29.39,0,-9999,Scattered Clouds,0,0,-999,-9999
638,39.9,30.9,10,70,11.5,North,30.31,0,-9999,Overcast,0,0,32.9,-9999
659,39.9,35.1,8,83,10.4,WNW,30.07,0,-9999,Overcast,0,0,33.4,-9999
695,43,28,10,56,10.4,South,30.09,0,-9999,Scattered Clouds,0,0,37.2,-9999
722,71.1,50,10,47,11.5,NNW,30.07,0,-9999,Mostly Cloudy,0,0,-999,-9999
755,57,30.9,10,37,11.5,NW,30.23,0,-9999,Mostly Cloudy,0,0,-999,-9999
824,62.6,62.6,2,100,6.9,West,29.89,0,0.01,Rain,1,0,-999,-9999
832,46.9,30.9,10,54,23,NNE,30.26,0,-9999,Mostly Cloudy,0,0,-999,-9999
865,53.1,51.1,6,93,11.5,SSW,29.85,0,0.04,Light Rain,1,0,-999,-9999
889,42.1,24.1,10,49,6.9,West,29.88,0,-9999,Mostly Cloudy,0,0,37.7,-9999
898,62.1,51.1,8,67,5.8,West,29.96,0,-9999,Scattered Clouds,0,0,-999,-9999
930,41,37,10,86,12.7,West,29.62,0,-9999,Overcast,0,0,33.9,-9999
964,75.9,66,10,71,11.5,ENE,30,0,-9999,Overcast,0,0,-999,-9999
981,59,55,9,87,5.8,East,29.99,0,0.01,Light Rain,1,0,-999,-9999
1025,59,42.1,10,53,9.2,SW,29.69,0,-9999,Mostly Cloudy,0,0,-999,-9999
1038,63,52,10,67,5.8,East,30.06,0,-9999,Clear,0,0,-999,-9999
1097,48,30,10,50,6.9,West,30.3,0,-9999,Clear,0,0,-999,-9999
1110,54,50,7,86,11.5,WSW,29.22,0,0.06,Thunderstorms and Rain,1,0,-999,-9999
1168,3.9,-5.1,10,66,9.2,WSW,30.24,0,-9999,Scattered Clouds,0,0,-10.4,-9999
1204,77,45,10,32,4.6,South,30.17,0,-9999,Scattered Clouds,0,0,-999,-9999
1251,75.9,55.9,10,50,6.9,ENE,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1295,53.1,39.9,10,61,16.1,SW,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1350,30.9,24.1,6,76,10.4,SSW,30,0,-9999,Haze,0,0,22.2,-9999
1365,51.1,48,8,89,10.4,SSE,29.53,0,0,Light Rain,1,0,-999,-9999
1393,33.1,21,10,61,8.1,SE,30.3,0,-9999,Overcast,0,0,26.1,-9999
1424,42.1,39.9,5,92,9.2,SSE,29.71,0,-9999,Overcast,0,0,36.6,-9999
1429,36,28,8,73,15,South,30.11,0,-9999,Overcast,0,0,26.7,-9999
1442,69.1,42.1,10,38,5.8,Variable,30.02,0,-9999,Mostly Cloudy,0,0,-999,-9999
1464,70,46.9,10,44,4.6,South,30.16,0,-9999,Scattered Clouds,0,0,-999,-9999
1491,55.9,50,10,80,12.7,NNE,30.19,0,-9999,Overcast,0,0,-999,-9999
1551,63,41,10,45,8.1,WSW,29.91,0,-9999,Partly Cloudy,0,0,-999,-9999
1588,25,14,10,63,10.4,South,30.14,0,-9999,Partly Cloudy,0,0,14.8,-9999
1623,44.1,35.1,10,71,0,North,30.23,0,-9999,Mostly Cloudy,0,0,-999,-9999
1640,60.1,55.9,10,86,16.1,South,29.73,0,0,Light Rain,1,0,-999,-9999
1712,79,50,10,36,9.2,SSW,30.01,0,-9999,Mostly Cloudy,0,0,-999,-9999
1733,63,57,10,81,5.8,WNW,30.06,0,0,Light Drizzle,0,0,-999,-9999
1760,70,64.9,9,84,5.8,SW,29.88,0,-9999,Overcast,0,0,-999,-9999
1800,57,48.9,10,74,12.7,South,29.89,0,-9999,Overcast,0,0,-999,-9999
1848,39,37,3,93,11.5,South,29.97,0,-9999,Overcast,0,0,31.8,-9999
1861,32,30.9,0.2,96,4.6,SE,29.96,1,0.07,Snow,0,1,27.5,-9999
1893,6.1,-6,10,58,10.4,WNW,30.53,0,-9999,Partly Cloudy,0,0,-8.7,-9999
1908,37,30,10,76,0,North,30.26,0,-9999,Overcast,0,0,-999,-9999
29,69.8,37.4,70,31,13.8,West,29.83,0,-9999,Mostly Cloudy,0,0,-999,-9999
59,51.8,39.2,7,62,9.2,NW,29.67,0,-9999,Mostly Cloudy,0,0,-999,-9999
73,33.8,23,7,65,3.5,NW,29.89,0,-9999,Mostly Cloudy,0,0,30.8,-9999
129,39.2,32,25,75,9.2,South,30.3,0,-9999,Partly Cloudy,0,0,33,-9999
156,42.8,23,7,46,3.5,West,29.84,0,-9999,Scattered Clouds,0,0,41.1,-9999
163,39.2,19.4,25,45,9.2,South,30.09,0,-9999,Clear,0,0,33,-9999
220,44.6,15.8,7,31,5.8,WSW,30.08,0,-9999,Mostly Cloudy,0,0,41.4,-9999
266,91.4,19.4,70,7,10.4,East,29.8,0,-9999,Clear,0,0,-999,-9999
284,86,26.6,70,12,4.6,NNE,29.98,0,-9999,Clear,0,0,-999,-9999
326,73.4,23,70,15,6.9,North,29.88,0,-9999,Mostly Cloudy,0,0,-999,-9999
342,60.8,28.4,70,29,5.8,SSE,29.61,0,-9999,Mostly Cloudy,0,0,-999,-9999
379,35.6,19.4,25,52,4.6,ESE,29.9,0,-9999,Mostly Cloudy,0,0,31.7,-9999
414,35.6,19.4,7,52,15,North,29.39,0,-9999,Overcast,0,0,26.2,-9999
475,35.6,17.6,70,48,8.1,East,29.89,0,-9999,Scattered Clouds,0,0,29.2,-9999
496,80.6,33.8,70,18,0,North,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
509,73.4,33.8,70,23,3.5,West,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
555,48.2,35.6,25,62,9.2,East,30.03,0,-9999,Mostly Cloudy,0,0,-999,-9999
590,62.6,24.8,70,24,3.5,North,30.08,0,-9999,Partly Cloudy,0,0,-999,-9999
627,37.4,12.2,25,36,9.2,South,29.75,0,-9999,Scattered Clouds,0,0,30.8,-9999
685,37.4,14,70,38,4.6,ESE,29.9,0,-9999,Mostly Cloudy,0,0,33.8,-9999
702,48.2,21.2,25,34,9.2,North,29.87,0,-9999,Partly Cloudy,0,0,-999,-9999
734,73.4,21.2,25,14,19.6,South,29.91,0,-9999,Clear,0,0,-999,-9999
765,82.4,19.4,10,10,9.2,East,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
778,69.8,35.6,25,28,10.4,NNW,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
837,42.8,32,10,66,8.1,SSE,30.06,0,-9999,Scattered Clouds,0,0,38,-9999
878,51.8,21.2,70,30,5.8,North,29.95,0,-9999,Partly Cloudy,0,0,-999,-9999
907,57.2,14,70,18,4.6,NNE,29.63,0,-9999,Mostly Cloudy,0,0,-999,-9999
957,35.6,21.2,70,56,15,SE,29.93,0,-9999,Partly Cloudy,0,0,26.2,-9999
961,80.6,46.4,25,30,3.5,SSW,30,0,-9999,Mostly Cloudy,0,0,-999,-9999
1008,53.6,32,25,44,8.1,West,29.96,0,-9999,Partly Cloudy,0,0,-999,-9999
1019,68,41,70,37,6.9,North,29.82,0,-9999,Mostly Cloudy,0,0,-999,-9999
1047,65.1,38.5,10,37,15,SSW,29.86,0,-9999,Scattered Clouds,0,0,-999,-9999
1078,64.8,24.8,10,22,6.9,NNE,29.77,0,-9999,Clear,0,0,-999,-9999
1118,41,17.6,25,39,18.4,South,30.01,0,-9999,Clear,0,0,32.2,-9999
1163,6.8,1.4,7,79,9.2,ESE,30.06,0,-9999,Partly Cloudy,0,0,-6.9,-9999
1169,30.2,21.2,25,69,8.1,South,30,0,-9999,Partly Cloudy,0,0,22.6,-9999
1214,63.9,48.4,10,57,10.4,South,29.92,0,-9999,Mostly Cloudy,0,0,-999,-9999
1228,80.6,34.2,10,19,6.9,NW,29.87,0,-9999,Mostly Cloudy,0,0,-999,-9999
1272,70.2,32.5,10,25,6.9,ENE,29.86,0,-9999,Partly Cloudy,0,0,-999,-9999
1305,54.1,34.9,10,48,10.4,SE,30.05,0,-9999,Partly Cloudy,0,0,-999,-9999
1307,54.3,33.3,10,45,10.4,South,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
1373,31.5,17.2,10,56,18.4,NNW,29.89,0,0,Mostly Cloudy,0,0,19.8,-9999
1404,48.9,18,10,29,8.1,NNW,30.22,0,-9999,Partly Cloudy,0,0,-999,-9999
1451,87.4,18,10,8,17.3,NW,29.66,0,-9999,Mostly Cloudy,0,0,-999,-9999
1501,61.5,46,10,57,16.1,North,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
1558,49.6,24.4,10,37,10.4,South,29.81,0,-9999,Scattered Clouds,0,0,-999,-9999
1584,51.3,18.3,10,27,2.3,East,29.64,0,-9999,Mostly Cloudy,0,0,-999,-9999
1615,20.7,19.9,1.5,97,1.2,South,30.12,0,0.01,Light Snow,0,1,-999,-9999
1645,33.3,21.6,10,62,3.5,SE,29.68,0,-9999,Partly Cloudy,0,0,30.2,-9999
1680,10.9,9.5,10,94,0,North,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
1681,66.6,34.7,10,31,11.5,South,29.81,0,-9999,Clear,0,0,-999,-9999
1708,85.5,29.8,10,13,3.5,WNW,29.85,0,-9999,Partly Cloudy,0,0,-999,-9999
1752,74.1,21.7,10,14,3.5,NE,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
1787,61.2,27,10,27,17.3,South,30,0,-9999,Scattered Clouds,0,0,-999,-9999
1797,72.7,30.9,10,21,0,North,29.93,0,-9999,Mostly Cloudy,0,0,-999,-9999
1854,42.6,11.1,10,28,17.3,WNW,29.31,0,-9999,Mostly Cloudy,0,0,34.6,-9999
1901,12,0.1,10,59,0,North,30.43,0,-9999,Clear,0,0,-999,-9999
30,73,63,10,71,9.2,WNW,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
46,71.1,62.1,9,73,6.9,WNW,29.81,0,-9999,Scattered Clouds,0,0,-999,-9999
90,64.9,57,10,75,6.9,WNW,29.94,0,-9999,Overcast,0,0,-999,-9999
112,68,57.9,9,70,0,North,29.99,0,-9999,Clear,0,0,-999,-9999
142,64.9,52,10,63,6.9,NNW,30.11,0,-9999,Clear,0,0,-999,-9999
173,62.1,50,10,65,5.8,WNW,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
221,64.9,41,10,42,0,North,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
270,71.1,57.9,10,63,6.9,NW,29.81,0,-9999,Partly Cloudy,0,0,-999,-9999
300,73.9,62.1,10,66,9.2,WNW,29.95,0,-9999,Mostly Cloudy,0,0,-999,-9999
341,69.1,55.9,10,63,10.4,WNW,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
352,66.9,55,10,66,12.7,WNW,30.11,0,-9999,Partly Cloudy,0,0,-999,-9999
400,55.9,46,10,69,3.5,NNE,30.19,0,-9999,Partly Cloudy,0,0,-999,-9999
427,64,44.1,10,48,0,North,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
445,78.1,42.1,10,28,8.1,NNW,30.04,0,-9999,Partly Cloudy,0,0,-999,-9999
449,57,46.9,10,69,0,North,30,0,-9999,Scattered Clouds,0,0,-999,-9999
493,71.1,55.9,10,59,10.4,WNW,29.96,0,-9999,Partly Cloudy,0,0,-999,-9999
522,69.1,57.9,10,68,6.9,WNW,29.93,0,-9999,Scattered Clouds,0,0,-999,-9999
542,75.9,59,10,56,6.9,WNW,29.95,0,-9999,Scattered Clouds,0,0,-999,-9999
607,59,51.1,10,75,8.1,West,30.01,0,-9999,Overcast,0,0,-999,-9999
611,64,48.9,10,58,0,North,30.04,0,-9999,Overcast,0,0,-999,-9999
654,73.9,34,10,23,5.8,NNW,30.18,0,-9999,Partly Cloudy,0,0,-999,-9999
686,57,45,10,64,5.8,West,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
703,55.9,48.9,10,77,0,North,30.12,0,-9999,Mostly Cloudy,0,0,-999,-9999
749,73.9,64.9,10,73,6.9,SSW,29.99,0,-9999,Scattered Clouds,0,0,-999,-9999
764,88,53.1,10,30,6.9,North,29.89,0,-9999,Scattered Clouds,0,0,-999,85.7
811,66.2,64.4,0.8,94,3.5,South,29.89,0,-9999,Mist,0,0,-999,-9999
839,62.1,54,10,75,4.6,WNW,30,0,-9999,Mostly Cloudy,0,0,-999,-9999
892,60.1,54,10,80,4.6,South,29.91,0,-9999,Scattered Clouds,0,0,-999,-9999
910,64,55,10,73,8.1,WNW,30.13,0,-9999,Mostly Cloudy,0,0,-999,-9999
939,57,50,8,77,6.9,SE,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
976,73.9,62.1,10,66,10.4,WNW,29.81,0,-9999,Scattered Clouds,0,0,-999,-9999
1021,75.9,53.1,10,45,6.9,WNW,29.99,0,-9999,Clear,0,0,-999,-9999
1052,66,60.1,8,81,3.5,WNW,29.95,0,-9999,Partly Cloudy,0,0,-999,-9999
1105,71.1,39,10,31,4.6,South,30.06,0,-9999,Partly Cloudy,0,0,-999,-9999
1150,69.1,48,10,47,4.6,North,30.11,0,-9999,Scattered Clouds,0,0,-999,-9999
1165,55,34,10,45,5.8,SSW,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
1198,64,48,10,56,5.8,NW,30.19,0,-9999,Clear,0,0,-999,-9999
1226,84,66.9,10,56,5.8,WNW,29.71,0,-9999,Scattered Clouds,0,0,-999,86.5
1258,71.1,57.9,10,63,11.5,WSW,29.91,0,-9999,Mostly Cloudy,0,0,-999,-9999
1273,79,53.1,10,40,4.6,SSE,29.87,0,-9999,Partly Cloudy,0,0,-999,-9999
1302,72,60.1,10,66,8.1,NW,29.86,0,-9999,Partly Cloudy,0,0,-999,-9999
1358,68,51.1,10,55,11.5,NW,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
1371,70,48,10,46,4.6,North,30.09,0,-9999,Mostly Cloudy,0,0,-999,-9999
1407,66,55,10,68,0,North,30.11,0,-9999,Mostly Cloudy,0,0,-999,-9999
1420,61,48,10,62,4.6,NW,30.08,0,-9999,Mostly Cloudy,0,0,-999,-9999
1450,82.9,64,10,53,8.1,WNW,29.78,0,-9999,Partly Cloudy,0,0,-999,84.4
1498,70,57,10,63,11.5,SW,29.69,0,-9999,Mostly Cloudy,0,0,-999,-9999
1517,81,63,10,54,0,North,29.94,0,-9999,Mostly Cloudy,0,0,-999,82.2
1542,75,68,10,79,0,North,29.89,0,-9999,Mostly Cloudy,0,0,-999,-9999
1572,64,48,10,56,6.9,NW,30.06,0,-9999,Scattered Clouds,0,0,-999,-9999
1599,75.9,37.9,10,25,5.8,NNW,29.87,0,-9999,Partly Cloudy,0,0,-999,-9999
1629,68,45,10,43,4.6,NNW,30.14,0,-9999,Mostly Cloudy,0,0,-999,-9999
1662,61,41,10,48,4.6,WSW,30.17,0,-9999,Mostly Cloudy,0,0,-999,-9999
1710,73.9,63,10,68,6.9,WNW,29.91,0,-9999,Partly Cloudy,0,0,-999,-9999
1740,71.1,57.9,10,63,6.9,SW,29.96,0,-9999,Partly Cloudy,0,0,-999,-9999
1758,66,57.9,10,75,4.6,NW,30,0,-9999,Partly Cloudy,0,0,-999,-9999
1812,66.9,60.1,10,79,10.4,NW,30.06,0,-9999,Mostly Cloudy,0,0,-999,-9999
1823,79,39,10,24,11.5,North,30.03,0,-9999,Partly Cloudy,0,0,-999,-9999
1870,62.1,52,10,70,3.5,NW,30,0,-9999,Scattered Clouds,0,0,-999,-9999
1902,57.9,37,10,46,8.1,NNW,30.15,0,-9999,Partly Cloudy,0,0,-999,-9999
31,78.1,66,10,66,5.8,SSE,29.87,0,-9999,Clear,0,0,-999,-9999
48,73,37,10,27,9.2,NNE,30.05,0,-9999,Clear,0,0,-999,-9999
100,79,63,10,58,15,South,29.77,0,-9999,Partly Cloudy,0,0,-999,-9999
107,75,41,10,29,12.7,South,30.13,0,-9999,Clear,0,0,-999,-9999
147,61,48,10,62,5.8,SW,29.94,0,-9999,Partly Cloudy,0,0,-999,-9999
162,59,27,10,29,0,North,30.24,0,-9999,Clear,0,0,-999,-9999
206,64.9,51.1,10,61,12.7,SE,29.91,0,-9999,Clear,0,0,-999,-9999
262,91,66.9,10,45,8.1,ESE,30.06,0,-9999,Partly Cloudy,0,0,-999,94.3
313,84,51.1,10,32,17.3,South,29.84,0,-9999,Clear,0,0,-999,-9999
344,82,63,9,52,20.7,South,29.37,0,-9999,Clear,0,0,-999,83.1
346,80.1,48,10,32,12.7,SSW,29.87,0,-9999,Clear,0,0,-999,-9999
391,80.6,60.8,10,51,25.3,South,29.9,0,-9999,Mostly Cloudy,0,0,-999,81.5
402,39.9,23,10,51,17.3,North,30.01,0,-9999,Overcast,0,0,31.1,-9999
446,35.1,14,10,42,8.1,North,30.34,0,-9999,Clear,0,0,28.6,-9999
455,59,32,10,36,18.4,SSE,29.91,0,-9999,Clear,0,0,-999,-9999
528,82.9,63,10,51,6.9,ENE,29.76,0,-9999,Clear,0,0,-999,84
532,81,36,10,20,3.5,Variable,30.18,0,-9999,Clear,0,0,-999,-9999
581,73.9,62.1,10,66,8.1,North,30.01,0,-9999,Clear,0,0,-999,-9999
600,75.9,64,10,67,12.7,South,29.93,0,-9999,Overcast,0,0,-999,-9999
612,82,55,10,39,11.5,SSW,29.76,0,-9999,Clear,0,0,-999,81.4
642,54,51.1,4,90,11.5,ESE,30.18,0,-9999,Mostly Cloudy,0,0,-999,-9999
687,48.9,26.1,10,41,6.9,SE,30.28,0,-9999,Overcast,0,0,-999,-9999
717,39.9,33.1,10,77,4.6,NNE,30.4,0,0.03,Rain,1,0,36.7,-9999
754,91,57,10,32,5.8,Variable,30.12,0,-9999,Clear,0,0,-999,89.7
783,73,51.1,10,46,6.9,WNW,29.84,0,-9999,Clear,0,0,-999,-9999
836,62.1,26.1,10,25,9.2,North,30.19,0,-9999,Clear,0,0,-999,-9999
872,66,36,10,33,16.1,SE,30.19,0,-9999,Clear,0,0,-999,-9999
882,70,55,10,59,9.2,SSE,30.01,0,0.01,Mostly Cloudy,0,0,-999,-9999
911,71.1,60.1,10,68,10.4,SSE,29.99,0,-9999,Clear,0,0,-999,-9999
941,72,30,10,21,8.1,WSW,29.69,0,-9999,Clear,0,0,-999,-9999
952,64,28,10,26,11.5,WSW,29.85,0,-9999,Clear,0,0,-999,-9999
974,86,62.1,10,44,4.6,SE,29.88,0,-9999,Clear,0,0,-999,86.3
996,78.1,50,10,37,5.8,ENE,29.88,0,-9999,Clear,0,0,-999,-9999
1034,73.9,28,10,18,16.1,WNW,30.03,0,-9999,Clear,0,0,-999,-9999
1051,72,66,10,81,9.2,East,30.15,0,-9999,Overcast,0,0,-999,-9999
1084,64.9,37.9,10,37,9.2,SSE,30.06,0,-9999,Clear,0,0,-999,-9999
1138,50,23,10,35,5.8,South,30.38,0,-9999,Clear,0,0,-999,-9999
1182,59,26.1,10,28,3.5,South,30.22,0,-9999,Clear,0,0,-999,-9999
1212,87.1,66.9,10,51,5.8,Variable,29.97,0,-9999,Scattered Clouds,0,0,-999,89.9
1260,81,57,10,44,5.8,NE,29.98,0,-9999,Scattered Clouds,0,0,-999,81
1264,82,60.1,10,47,15,SSE,29.85,0,-9999,Clear,0,0,-999,82.4
1303,75.9,55,10,48,5.8,East,30.04,0,-9999,Clear,0,0,-999,-9999
1321,77,57,10,50,11.5,SSE,29.81,0,-9999,Clear,0,0,-999,-9999
1325,68,42.1,10,39,15,South,30.19,0,-9999,Clear,0,0,-999,-9999
1378,57.9,21,10,24,3.5,East,30.41,0,-9999,Clear,0,0,-999,-9999
1437,53.1,44.1,10,71,12.7,SSE,29.85,0,-9999,Overcast,0,0,-999,-9999
1454,82,48,10,30,9.2,SE,29.92,0,-9999,Clear,0,0,-999,-9999
1474,89.1,48,10,24,-9999,North,29.91,0,-9999,Partly Cloudy,0,0,-999,-9999
1514,96.1,54,10,24,11.5,South,29.74,0,-9999,Clear,0,0,-999,93.8
1557,66,55.9,10,70,3.5,West,29.93,0,-9999,Clear,0,0,-999,-9999
1571,57,41,10,55,0,North,30.17,0,-9999,Scattered Clouds,0,0,-999,-9999
1602,71.1,64.9,5,81,11.5,SE,30.04,0,0,Light Rain,1,0,-999,-9999
1650,54,39,10,57,10.4,SE,30.31,0,-9999,Clear,0,0,-999,-9999
1692,88,55,10,32,0,North,30.04,0,-9999,Clear,0,0,-999,86.1
1727,75.9,72,10,87,8.1,North,30.04,0,-9999,Overcast,0,0,-999,-9999
1753,73.9,39.9,10,29,6.9,North,30.22,0,-9999,Clear,0,0,-999,-9999
1799,72,62.1,10,71,5.8,SE,30.08,0,-9999,Clear,0,0,-999,-9999
1831,62.1,25,10,24,12.7,SSE,30.27,0,-9999,Clear,0,0,-999,-9999
1843,69.1,46,10,44,8.1,SSE,30.14,0,-9999,Clear,0,0,-999,-9999
1894,28,8.1,10,43,16.1,NNW,30.58,0,-9999,Clear,0,0,16.1,-9999
1920,61,42.1,10,50,0,North,30.21,0,-9999,Overcast,0,0,-999,-9999
32,84,73.9,10,72,9.2,East,30.01,0,-9999,Scattered Clouds,0,0,-999,91.2
57,87.1,72,10,61,10.4,ESE,29.96,0,-9999,Scattered Clouds,0,0,-999,93.6
76,84,72,10,67,4.6,East,30.06,0,-9999,Scattered Clouds,0,0,-999,89.6
101,84.9,73,10,67,4.6,Variable,29.92,0,-9999,Mostly Cloudy,0,0,-999,91.4
132,81,59,10,47,5.8,Variable,29.95,0,-9999,Partly Cloudy,0,0,-999,81.3
191,79,70,10,74,15,East,30.04,0,-9999,Mostly Cloudy,0,0,-999,-9999
230,77,62.1,10,60,5.8,NW,30.03,0,-9999,Mostly Cloudy,0,0,-999,-9999
287,82.9,75,10,77,8.1,ESE,29.86,0,-9999,Mostly Cloudy,0,0,-999,90.2
302,80.6,64.4,10,58,9.2,NNE,29.98,0,-9999,Partly Cloudy,0,0,-999,82.3
332,84,72,10,67,15,ESE,30.06,0,-9999,Mostly Cloudy,0,0,-999,89.6
372,78.1,57,10,48,8.1,NE,30,0,-9999,Scattered Clouds,0,0,-999,-9999
385,73.9,66,10,76,5.8,North,30.11,0,-9999,Partly Cloudy,0,0,-999,-9999
451,66,57,10,73,9.2,NNW,29.86,0,-9999,Scattered Clouds,0,0,-999,-9999
473,63,46,10,54,19.6,WNW,29.92,0,-9999,Scattered Clouds,0,0,-999,-9999
495,84,75,10,74,9.2,East,29.99,0,-9999,Mostly Cloudy,0,0,-999,91.9
510,88,73,10,61,12.7,ENE,29.98,0,-9999,Scattered Clouds,0,0,-999,95.6
571,80.6,68,10,65,11.5,NE,29.92,0,-9999,Mostly Cloudy,0,0,-999,83.2
621,80.1,64,10,58,16.1,East,30.12,0,-9999,Mostly Cloudy,0,0,-999,81.7
630,81,69.1,10,67,12.7,East,30.15,0,-9999,Mostly Cloudy,0,0,-999,84.1
661,78.1,61,10,56,20.7,East,30.12,0,-9999,Mostly Cloudy,0,0,-999,-9999
681,78.1,66.9,10,68,15,ENE,30.09,0,0,Overcast,0,0,-999,-9999
750,82,73.9,10,76,4.6,East,30.03,0,0,Light Rain,1,0,-999,87.9
760,80.1,73,10,79,4.6,Variable,30.04,0,-9999,Mostly Cloudy,0,0,-999,84.2
804,84.9,73,10,67,16.1,NE,29.96,0,-9999,Mostly Cloudy,0,0,-999,91.4
856,81,57.9,10,45,17.3,ENE,30.19,0,-9999,Mostly Cloudy,0,0,-999,81.1
891,75,48.9,10,40,3.5,Variable,30.08,0,-9999,Clear,0,0,-999,-9999
905,81,64,10,56,13.8,ENE,30.16,0,-9999,Mostly Cloudy,0,0,-999,82.5
935,79,64.9,10,62,10.4,SSE,29.98,0,-9999,Mostly Cloudy,0,0,-999,-9999
948,72,51.1,10,48,12.7,East,30.16,0,-9999,Mostly Cloudy,0,0,-999,-9999
997,90,70,10,52,6.9,SW,29.78,0,-9999,Mostly Cloudy,0,0,-999,95.4
1029,87.1,69.1,10,55,9.2,South,29.92,0,-9999,Scattered Clouds,0,0,-999,91.3
1060,86,75,10,70,8.1,ESE,29.92,0,-9999,Scattered Clouds,0,0,-999,95.1
1081,79,70,10,74,8.1,ESE,30.03,0,-9999,Scattered Clouds,0,0,-999,-9999
1114,80.1,66.9,10,64,6.9,ESE,30.02,0,-9999,Scattered Clouds,0,0,-999,82.3
1130,81,64,10,56,10.4,NE,30.03,0,-9999,Scattered Clouds,0,0,-999,82.5
1174,84.9,71.1,10,63,11.5,WSW,29.96,0,-9999,Mostly Cloudy,0,0,-999,90.1
1207,87.1,75,10,67,13.8,SE,30.01,0,-9999,Mostly Cloudy,0,0,-999,96.3
1245,86,72,10,63,9.2,SE,29.97,0,-9999,Mostly Cloudy,0,0,-999,92.2
1282,87.1,73,10,63,15,ESE,30.02,0,-9999,Mostly Cloudy,0,0,-999,94.5
1328,69.1,32,10,25,10.4,NNW,30.19,0,-9999,Partly Cloudy,0,0,-999,-9999
1348,75.9,66,10,71,0,North,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
1398,79,64.9,10,62,9.2,NNW,30.01,0,-9999,Scattered Clouds,0,0,-999,-9999
1431,78.1,64,10,62,8.1,SE,30.05,0,-9999,Mostly Cloudy,0,0,-999,-9999
1486,79,72,10,79,3.5,WNW,29.91,0,-9999,Overcast,0,0,-999,-9999
1490,78.1,66.9,10,68,6.9,West,29.78,0,-9999,Scattered Clouds,0,0,-999,-9999
1535,82.9,69.1,10,63,17.3,East,30.01,0,-9999,Mostly Cloudy,0,0,-999,86.5
1595,73.9,72,4,93,8.1,West,29.83,0,0.4,Rain,1,0,-999,-9999
1620,79,68,10,69,15,ENE,30.13,0,-9999,Mostly Cloudy,0,0,-999,-9999
